Gene ID	CI DESeq	CI NOISeq	CuffDiff	Limma	GeneSpring
ENSG00000254056	NA	NA	NA	NA	NA
ENSG00000254057	-5.194146772	NA	NA	NA	NA
ENSG00000254060	4.373535777	NA	NA	NA	NA
ENSG00000254061	3.322565131	NA	NA	NA	NA
ENSG00000254090	2.210096307	NA	NA	NA	NA
ENSG00000254093	NA	NA	-2.9581	-2.553291624	NA
ENSG00000254098	NA	NA	NA	NA	NA
ENSG00000254099	NA	NA	NA	-2.50866166	NA
ENSG00000254101	-7.940268737	NA	NA	NA	NA
ENSG00000254105	2.329593806	NA	NA	NA	NA
ENSG00000254114	2.234209384	NA	NA	NA	NA
ENSG00000254119	-4.463289762	NA	NA	NA	NA
ENSG00000254129	NA	NA	NA	NA	NA
ENSG00000254138	-5.97882276	NA	NA	NA	NA
ENSG00000254140	-9.149128035	NA	NA	NA	NA
ENSG00000254148	-3.452613331	NA	NA	NA	NA
ENSG00000254153	-3.577940048	NA	NA	-5.266402062	NA
ENSG00000254162	-2.339776206	NA	NA	-4.720762787	NA
ENSG00000254172	2.008169137	NA	NA	NA	NA
ENSG00000254174	NA	NA	NA	NA	NA
ENSG00000254177	3.718796053	NA	NA	NA	NA
ENSG00000254180	NA	NA	NA	-3.624340029	NA
ENSG00000254184	NA	NA	-3.0263	-2.440109492	NA
ENSG00000254192	-9.100726791	NA	NA	NA	NA
ENSG00000254198	2.13813043	NA	NA	2.55523254	NA
ENSG00000254205	-2.040082204	NA	NA	NA	NA
ENSG00000254206	-4.344805298	NA	NA	-4.027165673	NA
ENSG00000254221	NA	NA	NA	NA	NA
ENSG00000254224	NA	NA	NA	-3.28731126	NA
ENSG00000254226	-3.423267202	NA	NA	NA	NA
ENSG00000254235	-5.648174664	NA	NA	NA	NA
ENSG00000254236	NA	NA	NA	NA	NA
ENSG00000254244	-6.088725483	NA	NA	NA	NA
ENSG00000254246	-7.66100714	NA	NA	NA	NA
ENSG00000254248	-2.598797561	NA	NA	NA	NA
ENSG00000254251	-4.826331815	NA	NA	NA	NA
ENSG00000254254	-9.871800888	NA	NA	-9.43895353	NA
ENSG00000254258	-8.054578571	-8.07307183	-5.23849	-4.296083021	-12.735774
ENSG00000254263	NA	NA	NA	-4.613480979	NA
ENSG00000254266	NA	NA	NA	-5.84694854	NA
ENSG00000254267	-3.236392971	NA	NA	NA	NA
ENSG00000254272	2.2360595	NA	NA	NA	NA
ENSG00000254274	2.640213818	NA	NA	NA	NA
ENSG00000254275	-4.480468886	NA	-6.69176	-6.243160603	NA
ENSG00000254282	-6.45358279	NA	NA	NA	NA
ENSG00000254288	-3.194055903	NA	NA	-4.430706591	NA
ENSG00000254295	-3.898019194	NA	NA	NA	NA
ENSG00000254300	-4.231918403	NA	NA	NA	NA
ENSG00000254303	-3.813755822	NA	NA	NA	NA
ENSG00000254307	NA	NA	-2.4433	NA	NA
ENSG00000254319	-4.14490904	NA	NA	-5.642896341	NA
ENSG00000254325	2.468626371	NA	NA	NA	NA
ENSG00000254326	NA	NA	NA	NA	NA
ENSG00000254331	2.514836355	NA	NA	NA	NA
ENSG00000254333	NA	NA	NA	NA	NA
ENSG00000254337	-5.383386341	NA	NA	-4.523183743	NA
ENSG00000254343	NA	NA	NA	-4.545509018	NA
ENSG00000254346	2.21190045	NA	NA	NA	NA
ENSG00000254350	-5.245147337	NA	NA	-3.925734239	NA
ENSG00000254352	NA	NA	NA	-2.156569505	NA
ENSG00000254353	NA	NA	-2.5449	NA	NA
ENSG00000254363	-3.494097893	NA	NA	-3.343099696	NA
ENSG00000254373	2.955257162	NA	NA	NA	NA
ENSG00000254388	2.808337807	NA	NA	NA	NA
ENSG00000254389	-2.272803588	NA	-2.08112	NA	NA
ENSG00000254395	NA	NA	NA	NA	NA
ENSG00000254397	2.665120768	NA	NA	-6.354274382	NA
ENSG00000254401	-6.016472123	NA	NA	NA	NA
ENSG00000254415	NA	NA	NA	NA	NA
ENSG00000254416	NA	NA	-2.16495	NA	NA
ENSG00000254418	-5.533592312	NA	NA	NA	NA
ENSG00000254419	NA	NA	NA	-2.702275331	NA
ENSG00000254422	NA	NA	NA	2.311238384	NA
ENSG00000254427	-2.546687256	NA	NA	-3.045659031	NA
ENSG00000254428	NA	NA	NA	-2.198447041	NA
ENSG00000254431	NA	NA	NA	-5.11743896	NA
ENSG00000254438	-5.33775998	NA	NA	-4.258710538	NA
ENSG00000254444	-3.461235719	NA	NA	NA	NA
ENSG00000254450	2.198498082	NA	NA	NA	NA
ENSG00000254453	NA	NA	NA	NA	NA
ENSG00000254458	-4.755549691	NA	NA	NA	NA
ENSG00000254459	NA	NA	NA	NA	-6.9168987
ENSG00000254461	NA	NA	NA	-3.81486074	NA
ENSG00000254470	NA	NA	2.10603	2.457331002	NA
ENSG00000254481	2.220984776	NA	NA	NA	NA
ENSG00000254482	3.883362431	NA	NA	NA	NA
ENSG00000254486	-6.718724218	NA	NA	-6.309619836	NA
ENSG00000254489	NA	NA	NA	-3.921567169	NA
ENSG00000254503	-5.189307443	NA	NA	-7.490006091	NA
ENSG00000254512	2.98871808	NA	NA	NA	NA
ENSG00000254522	2.624966882	NA	NA	NA	NA
ENSG00000254530	2.921904564	NA	NA	NA	NA
ENSG00000254533	-5.431939401	NA	NA	-3.997649196	NA
ENSG00000254537	3.590478578	NA	NA	NA	NA
ENSG00000254539	NA	NA	NA	-2.650913455	NA
ENSG00000254542	3.129803886	NA	NA	NA	NA
ENSG00000254545	NA	NA	NA	NA	NA
ENSG00000254548	-3.078793243	NA	NA	NA	NA
ENSG00000254556	2.287918528	NA	NA	NA	NA
ENSG00000254560	-9.970358622	NA	NA	NA	NA
ENSG00000254561	-4.409371629	NA	NA	NA	NA
ENSG00000254565	2.140210535	NA	NA	NA	NA
ENSG00000254568	-5.629781981	NA	NA	NA	NA
ENSG00000254571	NA	NA	NA	-3.234623655	NA
ENSG00000254592	-7.022317765	NA	NA	NA	NA
ENSG00000254602	NA	NA	NA	-5.391816181	NA
ENSG00000254607	-2.866983622	NA	NA	NA	NA
ENSG00000254612	-2.968968689	NA	NA	NA	NA
ENSG00000254616	2.833455885	NA	NA	NA	NA
ENSG00000254626	-2.792718454	NA	NA	NA	NA
ENSG00000254634	NA	NA	-2.49721	-2.227952138	NA
ENSG00000254635	NA	NA	NA	NA	-2.3956645
ENSG00000254640	NA	NA	NA	NA	NA
ENSG00000254645	-4.544603309	NA	NA	-4.667300019	NA
ENSG00000254648	-2.384348262	NA	NA	-3.964851841	NA
ENSG00000254667	-2.4953113	NA	NA	NA	NA
ENSG00000254675	-2.999354637	NA	NA	NA	NA
ENSG00000254676	NA	NA	NA	-5.696370989	NA
ENSG00000254687	-4.615547425	NA	NA	NA	NA
ENSG00000254688	3.810102618	NA	NA	NA	NA
ENSG00000254691	NA	NA	NA	-3.398943782	NA
ENSG00000254693	NA	NA	NA	-3.55517895	NA
ENSG00000254694	NA	NA	NA	-3.842608228	NA
ENSG00000254695	-4.8012109	NA	NA	NA	NA
ENSG00000254703	-2.141739054	NA	NA	NA	NA
ENSG00000254706	-5.058149711	NA	NA	NA	NA
ENSG00000254709	NA	-15.33582708	NA	NA	NA
ENSG00000254717	3.742842715	NA	NA	NA	NA
ENSG00000254718	-3.009059193	NA	NA	NA	NA
ENSG00000254719	2.251951019	NA	NA	NA	NA
ENSG00000254732	NA	NA	NA	-988.3016704	NA
ENSG00000254741	NA	NA	NA	-2.360171044	NA
ENSG00000254744	-5.991932837	NA	NA	NA	NA
ENSG00000254750	-2.331035936	NA	NA	NA	NA
ENSG00000254757	-3.423695769	NA	NA	NA	NA
ENSG00000254759	-4.021519999	NA	NA	-4.06025021	NA
ENSG00000254765	3.600168368	NA	NA	NA	NA
ENSG00000254768	-4.067926219	NA	NA	NA	NA
ENSG00000254777	-6.859670768	NA	NA	NA	NA
ENSG00000254791	2.030938992	NA	NA	NA	NA
ENSG00000254794	3.122317206	NA	NA	NA	NA
ENSG00000254798	3.868210637	NA	NA	NA	NA
ENSG00000254812	-3.11573307	NA	NA	-5.267298283	NA
ENSG00000254813	-2.367907101	NA	NA	-4.924084923	NA
ENSG00000254814	-4.715005582	NA	NA	-3.081097426	NA
ENSG00000254815	-3.207480099	NA	NA	-5.359361113	NA
ENSG00000254816	-5.962851703	NA	NA	NA	NA
ENSG00000254824	2.017169735	NA	NA	NA	NA
ENSG00000254826	-2.953416451	NA	NA	NA	NA
ENSG00000254827	NA	NA	3.47886	4.35944507	18.359596
ENSG00000254838	-2.160057978	NA	NA	NA	NA
ENSG00000254842	-3.091080638	NA	NA	-6.375226215	NA
ENSG00000254843	NA	NA	NA	-8.993719953	NA
ENSG00000254844	-5.969849012	NA	NA	NA	NA
ENSG00000254852	-5.599904281	NA	NA	NA	NA
ENSG00000254860	-2.647660335	NA	-4.44947	NA	NA
ENSG00000254865	2.373980684	NA	NA	NA	NA
ENSG00000254870	NA	NA	4.71082	NA	NA
ENSG00000254879	2.521154723	NA	NA	NA	NA
ENSG00000254880	NA	NA	NA	-2.914324333	NA
ENSG00000254893	NA	NA	NA	2.959250069	3.6186345
ENSG00000254895	2.033976027	NA	NA	NA	NA
ENSG00000254898	NA	NA	NA	NA	NA
ENSG00000254901	NA	NA	NA	NA	NA
ENSG00000254902	-7.405151293	NA	NA	-4.056797164	NA
ENSG00000254907	NA	NA	NA	NA	NA
ENSG00000254911	3.667863753	NA	NA	NA	NA
ENSG00000254912	-3.749173402	NA	NA	-4.387041905	NA
ENSG00000254915	2.142859411	NA	NA	NA	NA
ENSG00000254931	2.036216497	NA	NA	NA	NA
ENSG00000254933	-4.564648835	NA	NA	NA	NA
ENSG00000254943	-5.48062163	NA	NA	-4.374857306	NA
ENSG00000254944	2.043616722	NA	NA	NA	NA
ENSG00000254949	2.831330982	NA	NA	NA	NA
ENSG00000254951	-5.885146825	NA	NA	NA	NA
ENSG00000254958	2.032836276	NA	NA	NA	NA
ENSG00000254962	-6.339205079	NA	NA	NA	NA
ENSG00000254963	NA	NA	NA	3.11212077	11.872901
ENSG00000254966	-3.206590903	NA	NA	-3.048936989	NA
ENSG00000254967	-3.833861355	NA	NA	NA	NA
ENSG00000254968	-4.991266205	NA	NA	NA	NA
ENSG00000254973	-2.587587758	NA	NA	NA	NA
ENSG00000254977	3.438560509	NA	NA	NA	NA
ENSG00000254979	NA	NA	-3.40492	NA	NA
ENSG00000254982	3.321914213	NA	NA	NA	NA
ENSG00000254985	NA	NA	NA	-5.459747356	NA
ENSG00000254987	-5.044133769	NA	NA	NA	NA
ENSG00000254988	NA	NA	NA	NA	NA
ENSG00000254991	NA	NA	NA	NA	-8.526757
ENSG00000254995	NA	NA	NA	NA	NA
ENSG00000255002	-5.093415905	NA	NA	-6.517977643	NA
ENSG00000255008	-2.967886099	NA	NA	NA	NA
ENSG00000255021	-5.470669172	NA	NA	-6.252494359	NA
ENSG00000255026	-3.463586844	NA	NA	-3.326958783	NA
ENSG00000255028	NA	NA	-2.59399	NA	NA
ENSG00000255040	2.215148143	NA	NA	NA	NA
ENSG00000255041	-5.66412841	NA	NA	NA	NA
ENSG00000255045	NA	NA	NA	NA	NA
ENSG00000255052	NA	NA	NA	-3.05968074	NA
ENSG00000255067	3.516912147	NA	NA	NA	NA
ENSG00000255071	-6.11887973	NA	NA	NA	NA
ENSG00000255080	-3.123661349	NA	NA	NA	NA
ENSG00000255085	-4.607886562	NA	NA	-5.020765809	NA
ENSG00000255098	NA	NA	-2.56512	NA	NA
ENSG00000255100	-2.484370824	NA	NA	NA	NA
ENSG00000255103	2.650660263	NA	2.71239	2.972036005	NA
ENSG00000255111	-3.494210879	NA	NA	-4.58017151	NA
ENSG00000255118	-2.593846027	NA	NA	NA	NA
ENSG00000255119	-2.819063219	NA	NA	-3.516169517	NA
ENSG00000255122	NA	NA	NA	NA	NA
ENSG00000255126	-2.433274196	NA	NA	NA	NA
ENSG00000255135	-2.712125515	NA	-2.9988	-2.599763957	-6.061874
ENSG00000255142	-2.222785964	NA	NA	NA	NA
ENSG00000255145	NA	NA	NA	-2.181348641	NA
ENSG00000255146	NA	NA	NA	NA	-3.9365575
ENSG00000255150	2.412812125	NA	NA	NA	NA
ENSG00000255176	NA	NA	NA	-4.41444294	NA
ENSG00000255181	-3.910855014	NA	NA	NA	NA
ENSG00000255182	NA	NA	NA	NA	NA
ENSG00000255185	NA	NA	-2.73857	-2.440524249	NA
ENSG00000255197	-3.151599544	NA	NA	-2.84640616	NA
ENSG00000255198	-4.601755851	NA	-2.74914	NA	NA
ENSG00000255201	2.212226964	NA	NA	NA	NA
ENSG00000255202	NA	NA	NA	-2.315602565	NA
ENSG00000255207	3.619076586	NA	NA	NA	NA
ENSG00000255210	3.174348114	NA	NA	NA	NA
ENSG00000255220	2.636791543	NA	NA	NA	NA
ENSG00000255221	-2.300045094	NA	NA	NA	NA
ENSG00000255224	-2.093514084	NA	NA	NA	NA
ENSG00000255229	-2.092694452	NA	NA	NA	NA
ENSG00000255234	-2.858614613	NA	NA	-6.031960507	NA
ENSG00000255236	-2.812266796	NA	NA	-3.783347948	NA
ENSG00000255237	NA	NA	NA	-6.690541631	NA
ENSG00000255240	-2.62542352	NA	NA	NA	NA
ENSG00000255252	NA	NA	NA	NA	NA
ENSG00000255255	2.185046869	NA	NA	NA	NA
ENSG00000255282	2.0616311	NA	NA	NA	NA
ENSG00000255284	NA	NA	NA	NA	NA
ENSG00000255286	2.698689015	NA	NA	NA	NA
ENSG00000255305	-2.847567861	NA	NA	-4.811379975	NA
ENSG00000255306	-2.341031993	NA	NA	NA	NA
ENSG00000255310	NA	NA	NA	2.139113729	2.1279786
ENSG00000255318	-4.498563898	NA	NA	NA	NA
ENSG00000255319	-2.314800517	NA	NA	NA	NA
ENSG00000255322	NA	NA	NA	-3.094084026	NA
ENSG00000255326	-3.128104335	NA	NA	NA	NA
ENSG00000255334	2.919681768	NA	NA	NA	NA
ENSG00000255337	NA	NA	NA	-2.559439551	NA
ENSG00000255346	NA	NA	NA	NA	NA
ENSG00000255348	2.344525947	NA	NA	NA	-7.820416
ENSG00000255351	NA	NA	NA	2.578104607	NA
ENSG00000255354	-4.648452362	NA	NA	NA	NA
ENSG00000255355	NA	NA	NA	-4.435596723	NA
ENSG00000255358	2.910013733	NA	NA	NA	NA
ENSG00000255359	-3.801399754	NA	NA	NA	NA
ENSG00000255364	NA	NA	NA	-4.556000392	NA
ENSG00000255367	-4.786050956	NA	NA	-4.803023915	NA
ENSG00000255372	2.265846671	NA	NA	NA	NA
ENSG00000255375	-2.415603113	NA	NA	NA	NA
ENSG00000255381	2.096544149	NA	NA	NA	NA
ENSG00000255384	NA	NA	NA	NA	NA
ENSG00000255394	-4.874210611	NA	NA	NA	NA
ENSG00000255398	-5.157385745	NA	NA	-3.672410751	NA
ENSG00000255404	-3.118890991	NA	NA	NA	NA
ENSG00000255408	-6.379534191	NA	NA	NA	NA
ENSG00000255409	2.028463854	NA	NA	-3.571908551	NA
ENSG00000255410	NA	NA	NA	NA	NA
ENSG00000255414	-6.356042704	NA	NA	NA	NA
ENSG00000255417	2.0332664	NA	NA	NA	NA
ENSG00000255418	-3.971501069	NA	NA	-3.688672067	NA
ENSG00000255421	2.255101858	NA	NA	NA	NA
ENSG00000255429	-8.074219362	NA	NA	-40.95642534	NA
ENSG00000255433	6.526225692	NA	NA	5.455670198	NA
ENSG00000255434	-2.150370456	NA	NA	NA	NA
ENSG00000255438	-5.009326545	NA	NA	NA	NA
ENSG00000255441	-5.896813964	NA	NA	NA	NA
ENSG00000255443	NA	NA	NA	-2.546228966	NA
ENSG00000255445	2.011394025	NA	NA	NA	NA
ENSG00000255449	NA	NA	NA	-5.332919981	NA
ENSG00000255458	-3.301819549	NA	-4.86894	-4.623090908	NA
ENSG00000255459	-5.336615156	NA	NA	NA	NA
ENSG00000255468	NA	NA	-2.59856	NA	NA
ENSG00000255474	-2.649626326	NA	NA	NA	NA
ENSG00000255480	NA	NA	NA	-2.932629573	NA
ENSG00000255487	NA	NA	NA	NA	NA
ENSG00000255492	2.368436255	NA	NA	NA	NA
ENSG00000255494	NA	NA	NA	NA	NA
ENSG00000255498	-2.098009093	NA	NA	NA	NA
ENSG00000255509	-2.404988095	NA	NA	NA	NA
ENSG00000255521	-2.185543464	NA	NA	NA	NA
ENSG00000255524	-4.532212373	NA	NA	-4.851060982	NA
ENSG00000255526	NA	NA	-4.87867	NA	NA
ENSG00000255537	2.169082405	NA	NA	-5.747163327	NA
ENSG00000255539	NA	NA	NA	-6.228874394	-10.980354
ENSG00000255541	2.376289496	NA	NA	NA	NA
ENSG00000255550	NA	NA	NA	-4.096174704	NA
ENSG00000255562	-3.970779199	NA	NA	NA	NA
ENSG00000255565	2.877143655	NA	NA	NA	NA
ENSG00000255571	-3.82533283	NA	NA	-2.881761266	NA
ENSG00000255624	NA	NA	NA	-2.021901587	NA
ENSG00000255629	NA	NA	-2.63128	-2.214274256	NA
ENSG00000255633	-4.99407479	NA	NA	NA	NA
ENSG00000255637	3.241202948	NA	NA	NA	NA
ENSG00000255644	-6.160801854	NA	NA	NA	NA
ENSG00000255647	NA	NA	NA	-3.690838321	NA
ENSG00000255649	-2.347261079	NA	NA	NA	NA
ENSG00000255661	2.536000306	NA	NA	NA	NA
ENSG00000255670	NA	NA	NA	-4.207782819	NA
ENSG00000255671	-3.850333873	NA	NA	NA	NA
ENSG00000255674	-6.405614574	NA	NA	NA	NA
ENSG00000255680	NA	NA	NA	-3.079644225	NA
ENSG00000255690	-3.542228135	NA	NA	NA	NA
ENSG00000255692	3.256594377	NA	NA	NA	NA
ENSG00000255701	-3.156899644	NA	NA	NA	NA
ENSG00000255710	2.619225628	NA	NA	NA	NA
ENSG00000255745	-6.726356663	NA	NA	NA	NA
ENSG00000255769	-3.622018585	NA	NA	NA	NA
ENSG00000255780	2.73853214	NA	NA	NA	NA
ENSG00000255786	2.131823432	NA	NA	NA	NA
ENSG00000255790	-3.24503758	NA	NA	NA	NA
ENSG00000255811	-4.869710581	NA	NA	NA	NA
ENSG00000255817	NA	NA	NA	NA	NA
ENSG00000255819	-4.230070171	NA	NA	NA	NA
ENSG00000255823	-3.950022753	NA	NA	-4.803640179	NA
ENSG00000255825	-3.660718793	NA	NA	NA	NA
ENSG00000255836	-4.197930653	NA	NA	NA	NA
ENSG00000255847	-5.188956958	NA	NA	NA	NA
ENSG00000255863	NA	NA	NA	-69.31903459	NA
ENSG00000255866	3.930615496	NA	NA	NA	NA
ENSG00000255867	NA	NA	NA	-2.265141798	NA
ENSG00000255872	NA	NA	NA	-6.525522226	NA
ENSG00000255883	-4.375588351	NA	NA	NA	NA
ENSG00000255886	NA	NA	-2.74633	-2.342485345	NA
ENSG00000255893	NA	NA	NA	-2.263694034	NA
ENSG00000255920	-7.419313114	NA	NA	NA	NA
ENSG00000255927	-3.204689694	NA	NA	NA	NA
ENSG00000255928	2.78854826	NA	NA	NA	NA
ENSG00000255929	NA	NA	NA	NA	2.0422773
ENSG00000255933	NA	NA	NA	NA	NA
ENSG00000255946	-2.098609334	NA	NA	NA	NA
ENSG00000255949	NA	NA	-3.39844	-3.026261605	-8.146957
ENSG00000255963	-2.36538482	NA	NA	NA	NA
ENSG00000255972	3.20470339	NA	NA	NA	NA
ENSG00000255986	-4.371968866	NA	NA	NA	NA
ENSG00000255989	NA	NA	NA	-3.380391114	NA
ENSG00000255992	NA	NA	NA	NA	NA
ENSG00000256020	-3.675169552	NA	NA	NA	NA
ENSG00000256021	2.499669433	NA	NA	NA	NA
ENSG00000256029	-4.162546069	NA	NA	NA	NA
ENSG00000256061	NA	NA	-3.04255	NA	NA
ENSG00000256085	6.058622882	NA	NA	NA	NA
ENSG00000256098	3.369321165	NA	NA	NA	NA
ENSG00000256101	NA	NA	NA	-3.955663766	NA
ENSG00000256108	2.124019785	NA	NA	NA	NA
ENSG00000256116	NA	NA	-3.15203	-2.862078668	-7.2706213
ENSG00000256120	2.80350634	NA	NA	NA	NA
ENSG00000256124	-2.916449412	NA	NA	-4.352397362	NA
ENSG00000256137	3.247335566	NA	NA	NA	NA
ENSG00000256142	NA	NA	NA	-73.44262453	NA
ENSG00000256143	NA	NA	NA	-4.817417904	NA
ENSG00000256150	-3.636215758	NA	NA	NA	NA
ENSG00000256151	-2.478789099	NA	NA	NA	NA
ENSG00000256159	2.493338321	NA	NA	NA	NA
ENSG00000256164	-8.112710786	NA	NA	NA	NA
ENSG00000256166	-5.859280084	-5.863469846	NA	NA	NA
ENSG00000256167	-3.529665286	NA	NA	NA	NA
ENSG00000256178	2.492854168	NA	NA	NA	NA
ENSG00000256186	-3.769728617	NA	NA	NA	NA
ENSG00000256188	2.014739682	NA	NA	-4.220352773	NA
ENSG00000256193	-3.603125595	NA	NA	-4.888696645	NA
ENSG00000256218	-4.935438673	NA	NA	-5.032531674	NA
ENSG00000256235	NA	NA	NA	13.70600366	NA
ENSG00000256237	-5.71225204	NA	NA	NA	NA
ENSG00000256238	-4.86283531	NA	NA	NA	NA
ENSG00000256239	-6.181434953	NA	NA	NA	NA
ENSG00000256240	NA	NA	NA	-730.7895985	NA
ENSG00000256249	-6.597144302	NA	NA	NA	NA
ENSG00000256262	-2.444727528	NA	NA	NA	NA
ENSG00000256269	NA	NA	NA	NA	3.0787404
ENSG00000256271	-5.927645354	NA	NA	NA	NA
ENSG00000256274	NA	NA	NA	-3.239195636	NA
ENSG00000256278	NA	NA	NA	-3.007939272	NA
ENSG00000256288	-5.252999069	NA	NA	-4.44843065	NA
ENSG00000256306	-4.644229647	NA	NA	NA	NA
ENSG00000256309	-2.25176197	NA	-2.37088	NA	NA
ENSG00000256314	2.973305493	NA	NA	NA	NA
ENSG00000256321	-3.22124976	NA	NA	-5.785654062	NA
ENSG00000256325	2.918906584	NA	NA	NA	NA
ENSG00000256329	2.270927304	NA	NA	NA	NA
ENSG00000256341	NA	NA	NA	-3.2810883	NA
ENSG00000256356	-5.926994551	NA	NA	NA	NA
ENSG00000256360	NA	NA	NA	-2.365618804	NA
ENSG00000256364	NA	NA	NA	2.188424058	4.5580726
ENSG00000256374	-5.20200015	NA	NA	NA	NA
ENSG00000256377	NA	NA	NA	-4.421105707	NA
ENSG00000256378	6.292574872	NA	NA	NA	NA
ENSG00000256379	-8.189937823	NA	NA	NA	NA
ENSG00000256400	2.028602447	NA	NA	NA	NA
ENSG00000256404	3.890698023	NA	NA	NA	NA
ENSG00000256417	-7.553781442	NA	NA	NA	NA
ENSG00000256422	-9.421156565	NA	NA	-6.23154082	NA
ENSG00000256433	-2.726564401	NA	NA	-2.90646493	NA
ENSG00000256462	NA	-14.70963366	NA	NA	NA
ENSG00000256469	NA	NA	2.5785	2.799312629	7.2296553
ENSG00000256492	-6.326081261	NA	NA	NA	NA
ENSG00000256512	2.42435281	NA	NA	3.036232078	23.042068
ENSG00000256528	8.014171336	NA	NA	NA	NA
ENSG00000256530	-2.175019942	NA	NA	NA	NA
ENSG00000256537	NA	NA	2.39942	2.781445778	NA
ENSG00000256540	-7.244941995	NA	NA	NA	NA
ENSG00000256552	-2.307479494	NA	NA	NA	NA
ENSG00000256553	NA	NA	NA	NA	NA
ENSG00000256557	2.430841661	NA	NA	NA	NA
ENSG00000256560	-5.316877032	NA	NA	-6.65634967	NA
ENSG00000256576	-2.562472149	NA	NA	NA	NA
ENSG00000256579	-11.90963417	NA	NA	NA	NA
ENSG00000256588	NA	NA	NA	-5.01120649	NA
ENSG00000256589	-2.75158623	NA	NA	NA	NA
ENSG00000256599	NA	NA	NA	-166.6062025	NA
ENSG00000256603	2.013104202	NA	NA	NA	NA
ENSG00000256609	-2.363159759	NA	NA	NA	NA
ENSG00000256612	-4.769070436	NA	NA	-4.989228626	NA
ENSG00000256616	-2.761528303	NA	NA	NA	NA
ENSG00000256618	NA	-12.59120581	NA	NA	NA
ENSG00000256628	NA	NA	NA	NA	2.6361587
ENSG00000256640	3.065172902	NA	NA	NA	NA
ENSG00000256660	-4.351520514	NA	NA	NA	NA
ENSG00000256663	NA	NA	NA	2.829937345	2.0970845
ENSG00000256667	-3.253631965	NA	NA	-3.984805975	NA
ENSG00000256673	NA	NA	-5.07212	NA	NA
ENSG00000256699	5.134011734	NA	NA	NA	NA
ENSG00000256705	NA	NA	NA	-5.541043932	NA
ENSG00000256720	-4.401482086	NA	NA	NA	NA
ENSG00000256739	2.402877956	NA	NA	NA	NA
ENSG00000256746	2.545893778	NA	NA	NA	NA
ENSG00000256747	2.363489526	NA	NA	NA	NA
ENSG00000256751	-3.220672642	NA	NA	-5.223199681	NA
ENSG00000256757	-2.869022345	NA	NA	NA	NA
ENSG00000256786	-2.778270155	NA	NA	NA	NA
ENSG00000256789	NA	NA	NA	NA	NA
ENSG00000256803	-4.127058632	NA	NA	NA	NA
ENSG00000256812	NA	NA	NA	NA	NA
ENSG00000256817	-4.307516952	NA	NA	NA	NA
ENSG00000256872	NA	NA	NA	NA	NA
ENSG00000256905	3.292825207	NA	NA	NA	NA
ENSG00000256906	-2.556177738	NA	NA	-4.358037486	NA
ENSG00000256914	3.172608806	NA	NA	NA	NA
ENSG00000256915	3.586976786	NA	NA	NA	3.6812646
ENSG00000256937	-4.401961348	NA	NA	NA	NA
ENSG00000256947	-7.217030458	-7.209817622	NA	NA	NA
ENSG00000256955	-3.816668689	NA	NA	NA	NA
ENSG00000256966	NA	NA	-2.09437	NA	NA
ENSG00000256981	2.158888439	NA	NA	NA	NA
ENSG00000256984	-7.022107408	NA	NA	-7.023319276	-22.166788
ENSG00000256989	NA	NA	NA	-162.6314069	NA
ENSG00000256995	-6.376371876	NA	NA	NA	NA
ENSG00000257017	-10.2072489	NA	NA	NA	NA
ENSG00000257034	NA	NA	NA	-93.47428169	NA
ENSG00000257043	NA	NA	NA	-3.446268011	NA
ENSG00000257052	NA	NA	NA	-3.629295117	NA
ENSG00000257053	2.283592104	NA	NA	NA	NA
ENSG00000257070	2.067578221	NA	NA	NA	NA
ENSG00000257093	NA	NA	NA	2.077782691	NA
ENSG00000257110	NA	NA	NA	NA	-14.990737
ENSG00000257125	-8.958249807	NA	NA	NA	NA
ENSG00000257127	-5.90206283	NA	NA	-6.448233244	NA
ENSG00000257135	-2.45989618	NA	NA	-3.730668287	NA
ENSG00000257139	-6.468398657	NA	NA	NA	NA
ENSG00000257150	-4.759736131	NA	NA	NA	NA
ENSG00000257169	2.167623515	NA	NA	NA	NA
ENSG00000257183	-4.954351647	NA	NA	NA	NA
ENSG00000257195	3.691739411	NA	NA	NA	NA
ENSG00000257196	2.015487465	NA	NA	-3.075240206	NA
ENSG00000257219	NA	NA	NA	-2.812751183	NA
ENSG00000257226	-4.398777447	NA	NA	NA	NA
ENSG00000257252	-2.308348661	NA	NA	-3.877311968	NA
ENSG00000257259	-5.763946675	NA	NA	NA	NA
ENSG00000257261	NA	NA	-4.4179	-4.867219999	-12.064067
ENSG00000257271	-6.221104079	NA	NA	NA	NA
ENSG00000257277	-2.702292392	NA	NA	NA	NA
ENSG00000257285	NA	NA	NA	-3.268734098	NA
ENSG00000257286	NA	NA	NA	2.092994053	4.3921947
ENSG00000257294	-4.104524856	NA	NA	-6.536013802	NA
ENSG00000257298	NA	NA	NA	-6.23996389	NA
ENSG00000257303	NA	NA	NA	-3.027989035	NA
ENSG00000257315	NA	NA	3.13688	NA	NA
ENSG00000257322	-4.277165771	NA	NA	NA	NA
ENSG00000257325	3.044090071	NA	NA	-3.677559522	NA
ENSG00000257327	-2.511559502	NA	NA	NA	NA
ENSG00000257335	-4.815393069	NA	NA	NA	NA
ENSG00000257346	-3.121118015	NA	NA	NA	NA
ENSG00000257354	NA	NA	NA	-2.625828982	NA
ENSG00000257373	NA	NA	NA	NA	NA
ENSG00000257386	NA	NA	NA	2.019380254	NA
